item-no,pos-in-chrono,poss-names,jencks-name,last-name,first-name,item-type,viaf-link,wikipedia-link,getty-link,born,died,works-in-htdl,unvrf-built-bio-comparisons,top-terms,author,top-bio-keywords,top-bio-systems,n-bio-comparisons,top-built-keywords
221,1952.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,"Johnson, Philip, 1906-2005","{'Living': 7, 'Back': 6, 'Movement': 4, 'Hand': 3, 'Life': 3}","{'Life': 14, 'Body Regions': 11, 'Physiology, General': 10, 'Skeletal': 6, 'Cardiovascular': 4}",49.0,"{'architecture': 11, 'brick': 7, 'building': 5, 'area': 3, 'glass': 2}"
221,1952.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,"Johnson, Philip, 1906-2005.","{'Back': 104, 'Movement': 70, 'Foot': 41, 'Hand': 39, 'Living': 34}","{'Body Regions': 219, 'Life': 139, 'Physiology, General': 95, 'Skeletal': 27, 'Special Senses': 17}",545.0,"{'architecture': 135, 'building': 81, 'brick': 21, 'glass': 19, 'complex': 15}"
221,1952.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,Philip Johnson and John Burgee.,"{'System': 122, 'Support': 20, 'Complex': 17, 'Foot': 16, 'Circulation': 14}","{'Life': 150, 'Body Regions': 46, 'Skeletal': 20, 'Integumentary': 19, 'Cardiovascular': 15}",267.0,"{'city': 34, 'area': 30, 'building': 23, 'hospital': 9, 'concrete': 8}"
220,1961.0,,Johansen,Johansen,John M.,person,http://viaf.org/viaf/113523673,https://en.wikipedia.org/wiki/John_M._Johansen,,6/29/16,10/26/12,0.0,0.0,term1 term2 term3 term4 term5,,,,,
219,1979.0,,Jerde,Jerde,Jon,person,http://viaf.org/viaf/4219149198258074940004,https://en.wikipedia.org/wiki/Jon_Jerde,,1/22/40,2/9/15,0.0,0.0,term1 term2 term3 term4 term5,,,,,
218,1910.0,,,Jensen-Klint,Peder Vilhelm,,http://viaf.org/viaf/13478240,https://en.wikipedia.org/wiki/Peder_Vilhelm_Jensen-Klint,,06/21/1853,12/1/30,0.0,0.0,term1 term2 term3 term4 term5,,,,,
217,1973.0,,JENCKS,Jencks,Charles,person,http://viaf.org/viaf/101610494,https://en.wikipedia.org/wiki/Charles_Jencks,,6/21/39,10/13/19,9999.0,,term1 term2 term3 term4 term5,"Jencks, Charles","{'Life': 103, 'Movement': 90, 'Back': 83, 'Living': 76, 'Complex': 65}","{'Life': 346, 'Body Regions': 204, 'Physiology, General': 155, 'Skeletal': 54, 'Nervous': 32}",902.0,"{'architecture': 219, 'building': 154, 'city': 57, 'house': 51, 'space': 23}"
217,1973.0,,JENCKS,Jencks,Charles,person,http://viaf.org/viaf/101610494,https://en.wikipedia.org/wiki/Charles_Jencks,,6/21/39,10/13/19,9999.0,,term1 term2 term3 term4 term5,"Jencks, Charles.","{'Life': 748, 'Movement': 550, 'System': 490, 'Back': 483, 'Living': 306}","{'Life': 2200, 'Body Regions': 1293, 'Physiology, General': 824, 'Skeletal': 277, 'Nervous': 238}",5746.0,"{'architecture': 1011, 'building': 483, 'city': 271, 'complex': 210, 'house': 203}"
216,1961.0,,Jacobs,Jacobs,Robert Allan,person,http://viaf.org/viaf/172474832,https://en.wikipedia.org/wiki/Robert_Allan_Jacobs,,9/16/05,11/4/93,9999.0,,term1 term2 term3 term4 term5,,,,,
215,1961.0,,Jacobs,Jacobs,Jane,person,http://viaf.org/viaf/90712053,https://en.wikipedia.org/wiki/Jane_Jacobs,,5/4/16,4/25/06,0.0,0.0,term1 term2 term3 term4 term5,"Jacobs, Jane, 1916-2006","{'Life': 141, 'Back': 67, 'Process': 65, 'Living': 28, 'System': 23}","{'Life': 247, 'Body Regions': 105, 'Physiology, General': 45, 'Skeletal': 21, 'Nervous': 10}",449.0,"{'cities': 172, 'city': 65, 'building': 10, 'factory': 8, 'region': 8}"
215,1961.0,,Jacobs,Jacobs,Jane,person,http://viaf.org/viaf/90712053,https://en.wikipedia.org/wiki/Jane_Jacobs,,5/4/16,4/25/06,0.0,0.0,term1 term2 term3 term4 term5,"Jacobs, Jane, 1916-2006.","{'Life': 762, 'Process': 237, 'Growth': 235, 'Back': 213, 'System': 168}","{'Life': 1395, 'Physiology, General': 511, 'Body Regions': 480, 'Skeletal': 113, 'Cardiovascular': 67}",2852.0,"{'cities': 633, 'city': 488, 'area': 92, 'building': 90, 'nature': 65}"
214,1973.0,,ISOZAKI,Isozaki,Arata,person,http://viaf.org/viaf/95829814,https://en.wikipedia.org/wiki/Arata_Isozaki,,7/23/31,12/28/22,9999.0,,term1 term2 term3 term4 term5,"Isozaki, Arata.","{'Complex': 39, 'Back': 33, 'Hand': 27, 'System': 22, 'Finger': 21}","{'Body Regions': 107, 'Life': 80, 'Physiology, General': 18, 'Skeletal': 9, 'Special Senses': 4}",228.0,"{'complex': 43, 'room': 33, 'architecture': 16, 'garden': 14, 'area': 9}"
213,1978.0,,Ishii,Ishii,Kazuhiro,person,http://viaf.org/viaf/52827221,,,2/1/44,1/14/15,0.0,0.0,term1 term2 term3 term4 term5,,,,,
212,1976.0,,Hundertwasser,Hundertwasser,Friedensreich,person,http://viaf.org/viaf/12426797,https://en.wikipedia.org/wiki/Friedensreich_Hundertwasser,,12/15/28,2/19/00,9999.0,,term1 term2 term3 term4 term5,"Hundertwasser, Friedensreich, 1928-2000.","{'Eye': 6, 'Movement': 4, 'Head': 4, 'Memory': 2, 'Tongue': 2}","{'Physiology, General': 7, 'Special Senses': 6, 'Body Regions': 6, 'Nervous': 2, 'Cardiovascular': 2}",28.0,"{'frame': 3, 'zone': 3, 'garden': 2, 'city': 2, 'street': 1}"
211,1903.0,,Ebenezer Howard,Howard,Ebenezer,person,http://viaf.org/viaf/69028545,https://en.wikipedia.org/wiki/Ebenezer_Howard,,1/29/1850,5/1/28,0.0,0.0,term1 term2 term3 term4 term5,,,,,
210,1902.0,,HORTA,Horta,Victor,person,http://viaf.org/viaf/41863991,https://en.wikipedia.org/wiki/Victor_Horta,,1/6/1861,9/8/47,0.0,0.0,term1 term2 term3 term4 term5,,,,,
209,1985.0,,Hopkins,Hopkins,Michael ,person,http://viaf.org/viaf/101582971,https://en.wikipedia.org/wiki/Michael_Hopkins_(architect),,5/7/35,6/17/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
208,1925.0,,HOOD,Hood,Raymond,person,http://viaf.org/viaf/69725381,https://en.wikipedia.org/wiki/Raymond_Hood,,3/29/1881,8/14/34,9999.0,,term1 term2 term3 term4 term5,"Hood, Raymond M. 1881-1934.","{'Living': 4, 'Life': 3, 'Evolution': 2, 'Existence': 2, 'Chemical': 1}","{'Life': 9, 'Heredity': 2, 'Body Regions': 2, 'Chemistry': 1, 'Physiology, General': 1}",16.0,"{'architecture': 6, 'building': 3, 'plan': 3, 'mass': 1, 'house': 1}"
207,1977.0,,HOLLEIN,Hollein,Hans,person,http://viaf.org/viaf/95867967,https://en.wikipedia.org/wiki/Hans_Hollein,,3/30/34,4/24/14,9999.0,,term1 term2 term3 term4 term5,"Hollein, Hans, 1934-2014.","{'Movement': 13, 'Back': 12, 'Complex': 12, 'Life': 11, 'Living': 9}","{'Life': 46, 'Body Regions': 27, 'Physiology, General': 19, 'Chemistry': 5, 'Nervous': 5}",113.0,"{'architecture': 13, 'complex': 13, 'building': 7, 'city': 6, 'room': 5}"
206,1999.0,,Holl,Holl,Steven,person,http://viaf.org/viaf/71450966,https://en.wikipedia.org/wiki/Steven_Holl,,12/9/47,,9999.0,,term1 term2 term3 term4 term5,"Holl, Steven","{'Life': 34, 'Hand': 19, 'Complex': 16, 'Eye': 16, 'Movement': 14}","{'Life': 79, 'Body Regions': 40, 'Nervous': 30, 'Physiology, General': 27, 'Special Senses': 23}",229.0,"{'architecture': 67, 'space': 17, 'building': 12, 'area': 9, 'city': 8}"
206,1999.0,,Holl,Holl,Steven,person,http://viaf.org/viaf/71450966,https://en.wikipedia.org/wiki/Steven_Holl,,12/9/47,,9999.0,,term1 term2 term3 term4 term5,"Holl, Steven,","{'Complex': 13, 'Life': 10, 'Living': 9, 'Energy': 9, 'System': 8}","{'Life': 50, 'Physiology, General': 20, 'Body Regions': 17, 'Cardiovascular': 6, 'Skeletal': 4}",112.0,"{'architecture': 27, 'city': 14, 'building': 8, 'urban': 8, 'cities': 7}"
206,1999.0,,Holl,Holl,Steven,person,http://viaf.org/viaf/71450966,https://en.wikipedia.org/wiki/Steven_Holl,,12/9/47,,9999.0,,term1 term2 term3 term4 term5,"Holl, Steven.","{'Complex': 40, 'Living': 32, 'Back': 26, 'Evolution': 23, 'Organic': 21}","{'Life': 132, 'Body Regions': 73, 'Physiology, General': 31, 'Cardiovascular': 27, 'Heredity': 25}",350.0,"{'building': 58, 'architecture': 56, 'complex': 31, 'city': 20, 'museum': 15}"
205,1916.0,,Holden,Holden,Charles,person,http://viaf.org/viaf/62770217,https://en.wikipedia.org/wiki/Charles_Holden,,5/12/1875,5/1/60,0.0,0.0,term1 term2 term3 term4 term5,,,,,
204,1904.0,,Hoffman,Hoffman,Josef,person,http://viaf.org/viaf/66567152,https://en.wikipedia.org/wiki/Josef_Hoffmann,,12/15/1870,5/7/56,0.0,0.0,term1 term2 term3 term4 term5,,,,,
203,1968.0,,Hertzberger,Hertzberger,Herman,person,http://viaf.org/viaf/54244045,https://en.wikipedia.org/wiki/Herman_Hertzberger,,7/6/32,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
202,1912.0,,Hellerau,Hellerau,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
201,1989.0,,Hecker,Hecker,Ziv,person,http://viaf.org/viaf/10654358,https://en.wikipedia.org/wiki/Zvi_Hecker,,5/31/31,9/24/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
200,1921.0,,Hauszinsteur,Hauszinsteur,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
199,1960.0,,Hausermann,Hausermann,Pascal,group of architects,https://viaf.org/en/viaf/66585853,https://architectuul.com/architect/pascal-hausermann,,1936,2011,0.0,0.0,term1 term2 term3 term4 term5,,,,,
198,2002.0,,Hasegawa,Hasegawa,Itsuko,person,http://viaf.org/viaf/62274276,https://en.wikipedia.org/wiki/Itsuko_Hasegawa,,1941,,9999.0,34567.0,term1 term2 term3 term4 term5,"Hasegawa, Itsuko.","{'Process': 62, 'Life': 51, 'System': 42, 'Living': 30, 'Complex': 28}","{'Life': 195, 'Body Regions': 52, 'Physiology, General': 52, 'Skeletal': 15, 'Nervous': 14}",355.0,"{'architecture': 67, 'city': 45, 'building': 28, 'complex': 16, 'area': 14}"
197,1961.0,,Harrison,Harrison,Wallace,person,http://viaf.org/viaf/79404254,https://en.wikipedia.org/wiki/Wallace_Harrison,,09/28/1895,12/2/81,0.0,0.0,term1 term2 term3 term4 term5,,,,,
196,1941.0,,HARRIS,Harris,Harwell Hamilton,person,http://viaf.org/viaf/38309362,https://en.wikipedia.org/wiki/Harwell_Hamilton_Harris,,7/2/03,11/18/90,0.0,0.0,term1 term2 term3 term4 term5,,,,,
195,1922.0,,Haring,Haring,Hugo,person,https://viaf.org/en/viaf/71465805,https://en.wikipedia.org/wiki/Hugo_H%C3%A4ring,,05/11/1882,5/17/58,0.0,0.0,term1 term2 term3 term4 term5,,,,,
194,1996.0,,Hara,Hara,Hiroshi,person,http://viaf.org/viaf/91665087,https://en.wikipedia.org/wiki/Hiroshi_Hara_(architect),,9/9/36,,9999.0,,term1 term2 term3 term4 term5,"Hara, Hiroshi, 1936 September 9-2025.","{'Complex': 33, 'Movement': 27, 'Consciousness': 27, 'System': 26, 'Living': 18}","{'Life': 95, 'Physiology, General': 42, 'Nervous': 31, 'Body Regions': 22, 'Special Senses': 6}",207.0,"{'architecture': 59, 'complex': 20, 'building': 18, 'area': 13, 'city': 11}"
193,1912.0,,Hampstead,Hampstead,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
192,1990.0,,Hadid,Hadid,Zaha,person,http://viaf.org/viaf/95748872,https://en.wikipedia.org/wiki/Zaha_Hadid,,10/31/50,3/31/16,9999.0,,term1 term2 term3 term4 term5,"Hadid, Zaha.","{'Process': 56, 'Movement': 41, 'Back': 38, 'Life': 31, 'Complex': 24}","{'Life': 146, 'Physiology, General': 72, 'Body Regions': 63, 'Skeletal': 22, 'Cardiovascular': 20}",361.0,"{'building': 102, 'architecture': 65, 'space': 19, 'complex': 15, 'area': 8}"
191,1968.0,,Habraken,Habraken,John,person,http://viaf.org/viaf/79211690,https://en.wikipedia.org/wiki/N._John_Habraken,,10/29/28,10/21/23,0.0,0.0,term1 term2 term3 term4 term5,,,,,
190,1927.0,,GROPIUS,Gropius,Walter,person,http://viaf.org/viaf/80534904,https://en.wikipedia.org/wiki/Walter_Gropius,,5/18/1883,7/5/69,9999.0,,term1 term2 term3 term4 term5,"Gropius, Walter, 1883-1969.","{'Life': 44, 'Living': 25, 'Hand': 14, 'System': 13, 'Organic': 12}","{'Life': 102, 'Body Regions': 30, 'Physiology, General': 25, 'Skeletal': 5, 'Cardiovascular': 5}",185.0,"{'building': 30, 'architecture': 25, 'cities': 9, 'area': 7, 'factory': 6}"
189,1962.0,,Greene,Greene,Herb,person,http://viaf.org/viaf/40683934,https://en.wikipedia.org/wiki/Herb_Greene_(architect),,1929,,9999.0,,term1 term2 term3 term4 term5,,,,,
187,1908.0,,Greene & Greene,Greene,Charles Sumner,,http://viaf.org/viaf/143038977,https://en.wikipedia.org/wiki/Greene_and_Greene,,1868,1957,9999.0,,term1 term2 term3 term4 term5,Greene & Greene,"{'Living': 9, 'Life': 5, 'Movement': 4, 'System': 3, 'Hand': 3}","{'Life': 17, 'Body Regions': 7, 'Physiology, General': 4, 'Skeletal': 2, 'Special Senses': 1}",32.0,"{'house': 5, 'furniture': 4, 'architecture': 2, 'glass': 2, 'door': 2}"
187,1908.0,,Greene & Greene,Greene,Charles Sumner,,http://viaf.org/viaf/143038977,https://en.wikipedia.org/wiki/Greene_and_Greene,,1868,1957,9999.0,,term1 term2 term3 term4 term5,"Greene, Herb.","{'Life': 147, 'Process': 116, 'Organic': 82, 'Complex': 52, 'Living': 52}","{'Life': 463, 'Body Regions': 159, 'Physiology, General': 120, 'Nervous': 92, 'Skeletal': 38}",1006.0,"{'architecture': 148, 'building': 111, 'house': 54, 'complex': 43, 'environment': 27}"
187,1908.0,,Greene & Greene,Greene,Henry Mather,,http://viaf.org/viaf/143038977,https://en.wikipedia.org/wiki/Greene_and_Greene,,1/23/1870,10/2/54,9999.0,,term1 term2 term3 term4 term5,Greene & Greene,"{'Living': 9, 'Life': 5, 'Movement': 4, 'System': 3, 'Hand': 3}","{'Life': 17, 'Body Regions': 7, 'Physiology, General': 4, 'Skeletal': 2, 'Special Senses': 1}",32.0,"{'house': 5, 'furniture': 4, 'architecture': 2, 'glass': 2, 'door': 2}"
187,1908.0,,Greene & Greene,Greene,Henry Mather,,http://viaf.org/viaf/143038977,https://en.wikipedia.org/wiki/Greene_and_Greene,,1/23/1870,10/2/54,9999.0,,term1 term2 term3 term4 term5,"Greene, Herb.","{'Life': 147, 'Process': 116, 'Organic': 82, 'Complex': 52, 'Living': 52}","{'Life': 463, 'Body Regions': 159, 'Physiology, General': 120, 'Nervous': 92, 'Skeletal': 38}",1006.0,"{'architecture': 148, 'building': 111, 'house': 54, 'complex': 43, 'environment': 27}"
186,1976.0,,Graves,Graves,Michael ,person,http://viaf.org/viaf/30270790,https://en.wikipedia.org/wiki/Michael_Graves,,7/9/34,3/12/15,9999.0,,term1 term2 term3 term4 term5,"Graves, Michael, 1934-","{'Life': 18, 'Back': 15, 'Hand': 13, 'Eye': 12, 'Head': 10}","{'Body Regions': 47, 'Life': 39, 'Physiology, General': 11, 'Special Senses': 11, 'Skeletal': 4}",120.0,"{'architecture': 32, 'furniture': 15, 'house': 6, 'building': 5, 'door': 2}"
186,1976.0,,Graves,Graves,Michael ,person,http://viaf.org/viaf/30270790,https://en.wikipedia.org/wiki/Michael_Graves,,7/9/34,3/12/15,9999.0,,term1 term2 term3 term4 term5,"Graves, Michael, 1934-2015.","{'Living': 34, 'Organization': 19, 'Movement': 18, 'Back': 17, 'Complex': 13}","{'Life': 84, 'Body Regions': 48, 'Physiology, General': 26, 'Skeletal': 13, 'Special Senses': 7}",190.0,"{'building': 50, 'architecture': 15, 'house': 15, 'garden': 13, 'bedroom': 12}"
185,1979.0,,Gough,Gough,Piers,person,http://viaf.org/viaf/267354602,https://en.wikipedia.org/wiki/Piers_Gough,,4/24/46,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
184,1956.0,,Goff,Goff,Bruce,person,http://viaf.org/viaf/109413242,https://en.wikipedia.org/wiki/Bruce_Goff,,6/8/04,8/4/82,9999.0,,term1 term2 term3 term4 term5,"Goff, Bruce, 1904-1982","{'Life': 5, 'Living': 5, 'Helix': 2, 'Organic': 2, 'Back': 2}","{'Life': 12, 'Heredity': 2, 'Body Regions': 2, 'Skeletal': 1, 'Physiology, General': 1}",18.0,"{'area': 5, 'house': 4, 'building': 4, 'glass': 2, 'architecture': 1}"
184,1956.0,,Goff,Goff,Bruce,person,http://viaf.org/viaf/109413242,https://en.wikipedia.org/wiki/Bruce_Goff,,6/8/04,8/4/82,9999.0,,term1 term2 term3 term4 term5,"Goff, Bruce, 1904-1982.","{'Living': 16, 'Life': 6, 'Organic': 2, 'Support': 2, 'System': 2}","{'Life': 29, 'Heredity': 3, 'Skeletal': 2, 'Body Regions': 1}",35.0,"{'area': 6, 'architecture': 5, 'house': 5, 'ceiling': 3, 'bedroom': 2}"
183,1903.0,,Gocar,Gocar,Josef,person,http://viaf.org/viaf/13212528,https://en.wikipedia.org/wiki/Josef_Go%C4%8D%C3%A1r,,3/13/1880,9/10/45,0.0,0.0,term1 term2 term3 term4 term5,,,,,
182,1929.0,,Ginzburg,Ginzburg,Moisei,person,http://viaf.org/viaf/36973011,https://en.wikipedia.org/wiki/Moisei_Ginzburg,,06/04/1892,1/7/46,0.0,0.0,term1 term2 term3 term4 term5,,,,,
181,1919.0,,Gill,Gill,Irving`,person,http://viaf.org/viaf/72271842,https://en.wikipedia.org/wiki/Irving_Gill,,4/26/1870,10/7/36,0.0,0.0,term1 term2 term3 term4 term5,,,,,
180,1918.0,,Gilbert,Gilbert,Cass,person,http://viaf.org/viaf/50037456,https://en.wikipedia.org/wiki/Cass_Gilbert,,11/24/1859,5/17/34,9999.0,,term1 term2 term3 term4 term5,"Gilbert, Cass, 1859-1934.","{'Life': 48, 'Living': 15, 'Back': 10, 'Consciousness': 7, 'Movement': 7}","{'Life': 67, 'Body Regions': 24, 'Nervous': 17, 'Physiology, General': 12, 'Heredity': 5}",141.0,"{'building': 15, 'cities': 8, 'architecture': 8, 'nature': 3, 'environment': 3}"
179,1930.0,,Giedion,Giedion,Sigfried,person,http://viaf.org/viaf/64006335,https://en.wikipedia.org/wiki/Sigfried_Giedion,,4/14/1888,4/10/68,0.0,0.0,term1 term2 term3 term4 term5,,,,,
178,1963.0,,Gibberd,Gibberd,Frederick,person,http://viaf.org/viaf/45638637,https://en.wikipedia.org/wiki/Frederick_Gibberd,,1/7/08,1/9/84,9999.0,,term1 term2 term3 term4 term5,"Gibberd, Frederick.","{'System': 147, 'Back': 86, 'Heart': 68, 'Circulation': 64, 'Living': 53}","{'Life': 286, 'Body Regions': 189, 'Cardiovascular': 129, 'Skeletal': 66, 'Physiology, General': 53}",790.0,"{'building': 164, 'area': 139, 'city': 42, 'plan': 34, 'space': 32}"
177,1992.0,,GEHRY,Gehry,Frank,person,http://viaf.org/viaf/89113091,https://en.wikipedia.org/wiki/Frank_Gehry,,2/28/29,,9999.0,,term1 term2 term3 term4 term5,"Gehry, Frank O., 1929-","{'Living': 91, 'Back': 90, 'Process': 67, 'System': 52, 'Life': 52}","{'Life': 327, 'Body Regions': 184, 'Physiology, General': 59, 'Skeletal': 50, 'Cardiovascular': 26}",717.0,"{'building': 121, 'architecture': 98, 'area': 42, 'house': 41, 'furniture': 41}"
176,1982.0,,GEHRY,Gehry,Frank,person,http://viaf.org/viaf/89113091,https://en.wikipedia.org/wiki/Frank_Gehry,,2/28/29,,9999.0,,term1 term2 term3 term4 term5,"Gehry, Frank O., 1929-","{'Living': 91, 'Back': 90, 'Process': 67, 'System': 52, 'Life': 52}","{'Life': 327, 'Body Regions': 184, 'Physiology, General': 59, 'Skeletal': 50, 'Cardiovascular': 26}",717.0,"{'building': 121, 'architecture': 98, 'area': 42, 'house': 41, 'furniture': 41}"
175,1980.0,,GEHRY,Gehry,Frank,person,http://viaf.org/viaf/89113091,https://en.wikipedia.org/wiki/Frank_Gehry,,2/28/29,,9999.0,,term1 term2 term3 term4 term5,"Gehry, Frank O., 1929-","{'Living': 91, 'Back': 90, 'Process': 67, 'System': 52, 'Life': 52}","{'Life': 327, 'Body Regions': 184, 'Physiology, General': 59, 'Skeletal': 50, 'Cardiovascular': 26}",717.0,"{'building': 121, 'architecture': 98, 'area': 42, 'house': 41, 'furniture': 41}"
174,1902.0,,GAUDI,Gaudi,Antoni,person,http://viaf.org/viaf/9855586,https://en.wikipedia.org/wiki/Antoni_Gaud%C3%AD,,6/25/1852,6/10/26,0.0,0.0,term1 term2 term3 term4 term5,,,,,
173,1903.0,,Garnier,Garnier,Charles,person,https://viaf.org/en/viaf/41840486,https://en.wikipedia.org/wiki/Charles_Garnier_(architect),,11/6/1825,9/3/1898,0.0,0.0,term1 term2 term3 term4 term5,,,,,
172,1902.0,,Garnier,Garnier,Charles,person,https://viaf.org/en/viaf/41840486,https://en.wikipedia.org/wiki/Charles_Garnier_(architect),,11/6/1825,9/3/1898,0.0,0.0,term1 term2 term3 term4 term5,,,,,
171,1955.0,,Gardella,Gardella,Ignazio,person,https://viaf.org/en/viaf/100244344,https://en.wikipedia.org/wiki/Ignazio_Gardella,,3/30/05,3/16/99,0.0,0.0,term1 term2 term3 term4 term5,,,,,
170,1958.0,,Fuller,Fuller,Buckminster,person,http://viaf.org/viaf/36898370,https://en.wikipedia.org/wiki/Buckminster_Fuller,,7/12/1895,7/1/83,9999.0,9.0,term1 term2 term3 term4 term5,"Fuller, R. Buckminster 1895-1983.","{'Energy': 236, 'Life': 160, 'System': 138, 'Complex': 103, 'Motion': 92}","{'Life': 556, 'Physiology, General': 410, 'Body Regions': 222, 'Heredity': 70, 'Skeletal': 67}",1543.0,"{'complex': 129, 'industrial': 83, 'house': 80, 'building': 75, 'dwelling': 51}"
169,1993.0,,Fuksas,Fuksas,Massimiliano,person,http://viaf.org/viaf/73967204,https://en.wikipedia.org/wiki/Massimiliano_Fuksas,,1/9/44,,9999.0,,term1 term2 term3 term4 term5,"Fuksas, Massimiliano, 1944-","{'System': 8, 'Complex': 5, 'Movement': 4, 'Organic': 3, 'Life': 3}","{'Life': 22, 'Physiology, General': 6, 'Body Regions': 5, 'Skeletal': 3, 'Special Senses': 3}",46.0,"{'building': 8, 'architecture': 7, 'space': 3, 'room': 2, 'plan': 1}"
168,1944.0,,Fromin,Fromin,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
167,1985.0,,Frampton,Frampton,Kenneth,person,http://viaf.org/viaf/95801733,https://en.wikipedia.org/wiki/Kenneth_Frampton,,11/20/30,,9999.0,,term1 term2 term3 term4 term5,"Frampton, Kenneth.","{'System': 313, 'Life': 199, 'Movement': 194, 'Complex': 139, 'Living': 119}","{'Life': 941, 'Body Regions': 403, 'Physiology, General': 339, 'Skeletal': 273, 'Heredity': 100}",2353.0,"{'architecture': 416, 'building': 343, 'concrete': 115, 'city': 109, 'house': 82}"
166,2002.0,,FOA,FOA,,,http://viaf.org/viaf/151063924,https://en.wikipedia.org/wiki/Foreign_Office_Architects,,1993,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
165,1996.0,,M.Fisher,Fisher,Mark,person,http://viaf.org/viaf/29739141,https://en.wikipedia.org/wiki/Mark_Fisher_(architect),,4/20/47,6/25/13,0.0,0.0,term1 term2 term3 term4 term5,,,,,
164,1909.0,,Fischer,Fischer,Alfred,person,https://viaf.org/en/viaf/102403710,https://en.wikipedia.org/wiki/Alfred_Fischer_(architect),,8/29/1881,4/10/50,0.0,0.0,term1 term2 term3 term4 term5,,,,,
163,1924.0,,Finsterlin,Finsterlin,Hermann,person,http://viaf.org/viaf/24726854,https://en.wikipedia.org/wiki/Hermann_Finsterlin,,08/18/1887,9/16/73,0.0,0.0,term1 term2 term3 term4 term5,,,,,
162,1926.0,,Ferris,Ferris,Hugh,person,http://viaf.org/viaf/39100,https://en.wikipedia.org/wiki/Hugh_Ferriss,,7/12/1889,1/28/62,0.0,0.0,term1 term2 term3 term4 term5,,,,,
161,1979.0,,Fathy,Fathy,Hassan,person,http://viaf.org/viaf/96467572,https://en.wikipedia.org/wiki/Hassan_Fathy,,3/23/00,11/30/89,9999.0,,term1 term2 term3 term4 term5,"Fathy, Hassan.","{'Back': 82, 'System': 80, 'Life': 79, 'Living': 73, 'Hand': 43}","{'Life': 246, 'Body Regions': 184, 'Physiology, General': 46, 'Special Senses': 16, 'Skeletal': 15}",548.0,"{'building': 70, 'house': 44, 'brick': 37, 'village': 37, 'architecture': 27}"
160,1990.0,,Ferrell,Farrell,Terry,person,http://viaf.org/viaf/95727196,https://en.wikipedia.org/wiki/Terry_Farrell_(architect),,5/12/38,,9999.0,,term1 term2 term3 term4 term5,"Farrell, Terry","{'System': 149, 'Back': 57, 'Life': 50, 'Movement': 39, 'Regeneration': 39}","{'Life': 227, 'Physiology, General': 115, 'Body Regions': 105, 'Cardiovascular': 20, 'Heredity': 17}",521.0,"{'city': 88, 'area': 39, 'cities': 36, 'building': 27, 'industrial': 16}"
160,1990.0,,Ferrell,Farrell,Terry,person,http://viaf.org/viaf/95727196,https://en.wikipedia.org/wiki/Terry_Farrell_(architect),,5/12/38,,9999.0,,term1 term2 term3 term4 term5,"Farrell, Terry.","{'Back': 71, 'Complex': 60, 'Movement': 56, 'Life': 45, 'System': 43}","{'Life': 202, 'Body Regions': 144, 'Physiology, General': 96, 'Cardiovascular': 67, 'Skeletal': 32}",605.0,"{'building': 119, 'area': 69, 'city': 69, 'architecture': 45, 'complex': 24}"
160,1990.0,,Ferrell,Farrell,Terry,person,http://viaf.org/viaf/95727196,https://en.wikipedia.org/wiki/Terry_Farrell_(architect),,5/12/38,,9999.0,,term1 term2 term3 term4 term5,Terry Farrell & Partners.,"{'Complex': 8, 'Back': 8, 'Circulation': 7, 'Complexity': 6, 'Life': 6}","{'Life': 24, 'Cardiovascular': 13, 'Body Regions': 12, 'Physiology, General': 12, 'Integumentary': 4}",80.0,"{'building': 27, 'architecture': 13, 'area': 9, 'city': 8, 'complex': 3}"
159,1999.0,,Evans,Evans,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
158,1971.0,,Erskine,Erskine,Ralph,person,http://viaf.org/viaf/95748450,https://en.wikipedia.org/wiki/Ralph_Erskine_(architect),,2/24/14,3/16/05,0.0,0.0,term1 term2 term3 term4 term5,,,,,
157,1956.0,,Erskine,Erskine,Ralph,person,http://viaf.org/viaf/95748450,https://en.wikipedia.org/wiki/Ralph_Erskine_(architect),,2/24/14,3/16/05,0.0,0.0,term1 term2 term3 term4 term5,,,,,
